composite_rank,drug_name,pert_iname,binding_score,dp_percentile,vina_score,vina_percentile,composite_score,strong_hit,smiles,target,rank,MW,LogP,HBD,HBA,TPSA,RotBonds,RingCount,AromaticRings,Fsp3,QED,lipinski_ok,veber_ok,BioavailScore,LogCmax_est,PAINS_alert,Alarm_NMR,mol_valid,admet_note,drug_like
20,dehydroepiandrosterone,dehydroepiandrosterone,41.82,34.14634146341464,-6.984,58.53658536585365,48.78048780487805,False,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O |t:7|,New Target,19,288.208930136,3.8792000000000026,1,2,37.3,0,4,0,0.8421052631578947,0.6868426969908572,True,True,1.0,4.607239356356313,False,True,True,,False
21,carazolol,carazolol,4.53,2.4390243902439024,-6.049,82.92682926829268,50.731707317073166,False,"CC(C)NC[C@@H](O)COc1cccc2[nH]c3ccccc3c12 |&1:5,r|",New Target,1,298.168127944,3.0588000000000006,3,3,57.279999999999994,6,3,3,0.3333333333333333,0.6553391910672782,True,True,1.0,4.5924855710294645,False,False,True,,True
22,flumethasone,flumethasone,84.08,70.73170731707317,-7.225,39.02439024390244,51.707317073170735,False,"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:12,t:8|",New Target,36,410.1904804359999,1.8436999999999997,3,5,94.83,2,4,0,0.7272727272727273,0.6458961652645259,True,True,1.0,4.453961212442948,False,False,True,,True
23,flunisolide,flunisolide,80.88,68.29268292682927,-7.168,41.46341463414634,52.19512195121951,False,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,New Target,35,434.2104669319999,2.2747000000000006,2,6,93.06000000000002,2,5,0,0.75,0.6927713808384576,True,True,1.0,4.429246501428793,False,False,True,,True
24,trospium,trospium,65.79,56.09756097560976,-7.039,51.21951219512195,53.170731707317074,False,"[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(c1ccccc1)c1ccccc1)[N+]21CCCC1 |&1:1,4,7|",New Target,29,392.22202024009,3.769700000000003,1,3,46.53,4,5,2,0.48,0.636442495488117,True,True,1.0,4.473414817330198,False,True,True,,False
25,raclopride,raclopride,13.05,9.75609756097561,-5.523,95.1219512195122,60.97560975609756,False,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,New Target,4,346.08509785999996,2.9217000000000013,2,4,61.80000000000001,5,2,1,0.5333333333333333,0.8598510559963801,True,True,1.0,4.527763890297497,False,False,True,,True
26,tiotropium,tiotropium,45.56,39.02439024390244,-6.354,78.04878048780488,62.4390243902439,False,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(c1cccs1)c1cccs1,New Target,21,392.0984766040901,2.345700000000001,1,6,59.06,4,5,2,0.5263157894736842,0.4929850253985111,True,True,1.0,4.473551634664563,False,True,True,,False
27,laropiprant,laropiprant,42.03,36.58536585365854,-6.164,80.48780487804879,62.926829268292686,False,CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12,New Target,20,435.070734988,4.390100000000004,1,4,76.37,5,4,3,0.2857142857142857,0.6444080585360621,True,True,1.0,4.428386918152816,False,False,True,,True
28,norgestrel,norgestrel,74.52,63.41463414634146,-6.725,63.41463414634146,63.41463414634146,False,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |a:2,6,15,16,19,&1:5,t:9|",New Target,33,312.208930136,3.8826000000000027,1,2,37.3,1,4,0,0.7619047619047619,0.7460501574652695,True,True,1.0,4.572501468568144,False,True,True,,False
29,topiramate,topiramate,63.79,53.65853658536586,-6.465,70.73170731707317,63.90243902439025,False,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,New Target,28,339.098787632,-0.3953999999999982,1,8,115.54,3,3,0,1.0,0.7386170940393365,True,True,1.0,4.536620552567578,False,False,True,,True
29,altrenogest,altrenogest,94.46,75.60975609756098,-6.997,56.09756097560976,63.90243902439025,False,"C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC=C |c:2,4,10|",New Target,38,310.193280072,4.275600000000003,1,2,37.3,2,4,0,0.5714285714285714,0.7731563167261911,True,True,1.0,4.575314404467859,False,True,True,,False
31,ethoxzolamide,ethoxzolamide,16.17,14.634146341463412,-5.231,97.5609756097561,64.39024390243902,False,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,New Target,7,258.01328418,1.3424,1,5,82.28,3,2,2,0.2222222222222222,0.9002834195387214,True,True,1.0,4.6553047228241695,False,False,True,,True
32,alprenolol,alprenolol,16.06,12.195121951219512,-4.942,100.0,64.8780487804878,False,CC(C)NCC(O)COc1ccccc1CC=C,New Target,6,249.172878976,2.1528,2,3,41.489999999999995,8,1,1,0.4666666666666667,0.6936807740895572,True,True,1.0,4.67044601950887,False,True,True,,False
33,faropenem,faropenem,39.21,31.70731707317073,-5.86,87.8048780487805,65.3658536585366,False,"C[C@@H](O)[C@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(O)=O |&1:1,&2:3,&3:4,&4:7,r,c:12|",New Target,18,285.06709358,0.37369999999999964,2,5,87.07,3,3,0,0.6666666666666666,0.7287201963811908,True,True,1.0,4.611999701754444,False,False,True,,True
34,indoramin,indoramin,114.86,100.0,-7.11,43.90243902439025,66.34146341463415,False,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,New Target,50,347.19976242,3.604800000000002,2,2,48.13,5,4,3,0.3181818181818182,0.7406983864015038,True,True,1.0,4.526367370302767,False,False,True,,True
35,moxifloxacin,moxifloxacin,102.57,87.8048780487805,-6.63,65.85365853658537,74.63414634146342,False,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,New Target,44,401.1750844679999,2.3705000000000007,2,6,83.79999999999998,4,5,2,0.5238095238095238,0.8185182971562766,True,True,1.0,4.463612836902549,False,False,True,,True
36,mepenzolate,mepenzolate,96.86,78.04878048780488,-6.447,73.17073170731707,75.1219512195122,False,C[N+]1(C)CCC[C@@H](C1)OC(=O)C(O)(c1ccccc1)c1ccccc1 |&1:6|,New Target,39,340.19072011209,2.7045000000000003,1,3,46.53,4,3,2,0.38095238095238093,0.6875579142294287,True,True,1.0,4.5352243270885735,False,True,True,,False
37,beclomethasone,beclomethasone,112.23,97.5609756097561,-6.767,60.97560975609756,75.60975609756099,False,"C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO |&1:1,&2:3,&3:4,&4:13,&5:15,&6:17,&7:20,&8:22,r,c:11,t:7|",New Target,49,408.17035170799994,2.1650000000000005,3,5,94.83,2,4,0,0.7272727272727273,0.6084933991367777,True,True,1.0,4.45610533397678,False,True,True,,False
38,terpinen-4-ol,terpinen-4-ol,73.19,60.97560975609756,-5.748,90.2439024390244,78.53658536585365,False,"CC(C)[C@@]1(O)CCC(C)=CC1 |&1:3,r,c:8|",New Target,32,154.135765196,2.5037000000000003,1,1,20.23,1,1,0,0.8,0.5752598158037694,True,True,1.0,4.879043366843046,False,True,True,,False
39,clobetasone-butyrate,clobetasone-butyrate,101.47,85.36585365853658,-6.438,75.60975609756098,79.51219512195122,False,"CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl |c:18,t:14|",New Target,43,478.1922300239999,4.701400000000005,0,5,77.51,5,4,0,0.6923076923076923,0.4224490917261431,True,True,1.0,4.387344274490582,False,True,True,,False
40,riboflavin,riboflavin,110.65,95.1219512195122,-5.875,85.36585365853658,89.26829268292683,False,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,New Target,48,376.13828435999994,-1.7235599999999989,5,9,161.56,5,3,1,0.4117647058823529,0.3284121594560428,True,False,0.5,4.123622465010647,False,True,True,,False
41,carvedilol,carvedilol,107.22,90.2439024390244,-5.687,92.6829268292683,91.70731707317074,False,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,New Target,45,406.189257312,3.738000000000002,3,5,75.74000000000001,10,4,4,0.25,0.3499607634429391,True,True,1.0,4.458218356410702,False,True,True,,False
